level,word,quiz_sentence
3,lethargic,She had been <blank> since the illness.
3,lethargic,The <blank> pace of the game had bored the crowd.
3,lethargic,His <blank> manner had been mistaken for laziness.
3,lethargic,The <blank> economy had needed a stimulus.
3,lethargic,She had tried to shake off the <blank> mood.
3,lethargic,The <blank> animal had been taken to the vet.
3,levity,She had felt the <blank> was inappropriate.
3,levity,The <blank> of his tone had offended some.
3,levity,His <blank> had lightened the meeting.
3,levity,The <blank> had been welcome after the tension.
3,levity,She had injected <blank> into her speech.
3,levity,The <blank> had been misread as disrespect.
3,levity,His <blank> had hidden his nerves.
3,levity,The <blank> of the occasion had been fitting.
3,levity,She had been criticised for her <blank>.
3,levity,The <blank> had broken the ice.
3,loathsome,She had found the creature <blank>.
3,loathsome,The <blank> task had fallen to him.
3,loathsome,His <blank> behaviour had been reported.
3,loathsome,The <blank> smell had driven them out.
3,loathsome,She had described the conditions as <blank>.
3,loathsome,The <blank> crime had shocked the nation.
3,loathsome,His <blank> attitude had made him an outcast.
3,loathsome,The <blank> sight had turned her stomach.
3,loathsome,She had found the idea <blank>.
3,loathsome,The <blank> treatment had been condemned.
3,ludicrous,She had found the claim <blank>.
3,ludicrous,The <blank> suggestion had been laughed at.
3,ludicrous,His <blank> outfit had been the talk of the party.
3,ludicrous,The <blank> sum had been demanded in the letter.
3,ludicrous,She had thought the whole thing <blank>.
3,ludicrous,The <blank> excuse had been rejected.
3,ludicrous,His <blank> attempt had failed.
3,ludicrous,The <blank> situation had been hard to believe.
3,ludicrous,She had made a <blank> error.
3,ludicrous,The <blank> proposal had been withdrawn.
3,luminous,The <blank> dial had glowed in the dark.
3,luminous,She had painted the <blank> sky at dusk.
3,luminous,His <blank> smile had lit up the room.
3,luminous,The <blank> quality of the prose had been praised.
3,luminous,She had worn a <blank> dress.
3,luminous,The <blank> stars had guided the sailors.
3,luminous,His <blank> personality had attracted many friends.
3,luminous,The <blank> paint had been used for the signs.
3,luminous,She had described the <blank> colours of the reef.
3,luminous,The <blank> screen had hurt her eyes.
3,lustrous,Her <blank> hair had been her pride.
3,lustrous,The <blank> finish had been achieved with polish.
3,lustrous,His <blank> eyes had caught the light.
3,lustrous,The <blank> silk had been expensive.
3,lustrous,She had chosen the <blank> fabric for the curtains.
3,lustrous,The <blank> pearl had been the centrepiece.
3,lustrous,His <blank> skin had suggested good health.
3,lustrous,The <blank> surface had reflected the candles.
3,lustrous,She had admired the <blank> plumage of the bird.
3,lustrous,The <blank> metal had been carefully cleaned.
3,machinate,She had accused him of <blank> against her.
3,machinate,The <blank> plot had been uncovered.
3,machinate,His <blank> had been subtle and patient.
3,machinate,The <blank> scheme had taken months to prepare.
3,machinate,She had suspected they were <blank>.
3,machinate,The <blank> group had been infiltrated.
3,machinate,His <blank> had been motivated by jealousy.
3,machinate,The <blank> had been exposed by a leak.
3,machinate,She had refused to <blank> with them.
3,machinate,The <blank> had failed at the last moment.
3,magnetic,She had found his personality <blank>.
3,magnetic,The <blank> field had been detected.
3,magnetic,His <blank> charm had drawn people to him.
3,magnetic,The <blank> pull of the idea had been strong.
3,magnetic,She had a <blank> presence on stage.
3,magnetic,The <blank> strip had been damaged.
3,magnetic,His <blank> smile had been irresistible.
3,magnetic,The <blank> quality of the performance had been noted.
3,magnetic,She had felt the <blank> attraction.
3,magnetic,The <blank> personality had dominated the room.
3,Majestic,The <blank> building had dominated the square.
3,Majestic,She had been struck by the <blank> view.
3,Majestic,His <blank> bearing had commanded respect.
3,Majestic,The <blank> mountains had filled the horizon.
3,Majestic,She had given a <blank> performance.
3,Majestic,The <blank> oak had stood for centuries.
3,Majestic,His <blank> tone had suited the occasion.
3,Majestic,The <blank> procession had passed through the streets.
3,Majestic,She had described the <blank> sweep of the valley.
3,Majestic,The <blank> animal had moved with grace.
3,Maladroit,She had found his <blank> attempt endearing.
3,Maladroit,The <blank> handling of the crisis had made things worse.
3,Maladroit,His <blank> remark had caused offence.
3,Maladroit,The <blank> move had cost them the game.
3,Maladroit,She had been <blank> in her approach.
3,Maladroit,The <blank> apology had been rejected.
3,Maladroit,His <blank> efforts had been well meant.
3,Maladroit,The <blank> intervention had been counterproductive.
3,Maladroit,She had tried to cover up her <blank> reply.
3,Maladroit,The <blank> gesture had been misunderstood.
3,Malicious,She had been the victim of <blank> gossip.
3,Malicious,The <blank> intent had been clear.
3,Malicious,His <blank> smile had chilled her.
3,Malicious,The <blank> software had damaged the system.
3,Malicious,She had accused him of <blank> damage.
3,Malicious,The <blank> rumour had spread quickly.
3,Malicious,His <blank> nature had been revealed.
3,Malicious,The <blank> attack had been unprovoked.
3,Malicious,She had found the <blank> comment hurtful.
3,Malicious,The <blank> prosecution had been dropped.
3,Malignant,The <blank> tumour had been removed.
3,Malignant,She had been shocked by his <blank> glare.
3,Malignant,The <blank> growth had spread.
3,Malignant,His <blank> influence had corrupted the department.
3,Malignant,The <blank> disease had been diagnosed early.
3,Malignant,She had felt the <blank> presence in the room.
3,Malignant,The <blank> tumour had been inoperable.
3,Malignant,His <blank> humour had offended many.
3,Malignant,The <blank> nature of the condition had been explained.
3,Malignant,She had fought the <blank> with courage.
3,Malleable,The <blank> metal had been shaped by hand.
3,Malleable,She had found him <blank> and open to suggestion.
3,Malleable,The <blank> clay had been ready for the potter.
3,Malleable,His <blank> mind had absorbed the new ideas.
3,Malleable,The <blank> material had been easy to work.
3,Malleable,She had been <blank> in her youth.
3,Malleable,The <blank> policy had been revised.
3,Malleable,His <blank> nature had made him a good pupil.
3,Malleable,The <blank> wax had been pressed into shape.
3,Malleable,She had hoped the audience would be <blank>.
3,Manifest,The <blank> had been signed by both parties.
3,Manifest,She had made her disapproval <blank>.
3,Manifest,The <blank> error had been corrected.
3,Manifest,His <blank> destiny had seemed clear.
3,Manifest,The <blank> list had been checked.
3,Manifest,She had <blank> no interest in the offer.
3,Manifest,The <blank> difference had been obvious.
3,Manifest,His <blank> talent had been recognised early.
3,Manifest,The <blank> injustice had sparked protest.
3,Manifest,She had <blank> her feelings in her reply.
3,Maverick,The <blank> had refused to follow the party line.
3,Maverick,She had always been a <blank> in her field.
3,Maverick,His <blank> approach had paid off.
3,Maverick,The <blank> MP had voted against the bill.
3,Maverick,She had admired his <blank> spirit.
3,Maverick,The <blank> had been tolerated for his brilliance.
3,Maverick,His <blank> ideas had revolutionised the industry.
3,Maverick,The <blank> had broken from the group.
3,Maverick,She had been seen as a <blank> for speaking out.
3,Maverick,The <blank> had charted his own course.
3,Meanders,The river <blank> through the valley.
3,Meanders,She had watched his thoughts <blank> from topic to topic.
3,Meanders,The path <blank> up the hillside.
3,Meanders,His <blank> speech had lost the audience.
3,Meanders,The road <blank> along the coast.
3,Meanders,She had enjoyed the <blank> of the stream.
3,Meanders,The <blank> conversation had lasted for hours.
3,Meanders,His writing <blank> and never reached a point.
3,Meanders,The <blank> route had added miles to the journey.
3,Meanders,She had let her mind <blank>.
3,Mediocre,She had found the performance <blank>.
3,Mediocre,The <blank> results had disappointed the board.
3,Mediocre,His <blank> talent had been sufficient for the role.
3,Mediocre,The <blank> food had been overpriced.
3,Mediocre,She had refused to accept <blank> work.
3,Mediocre,The <blank> quality had been noted.
3,Mediocre,His <blank> efforts had been praised nonetheless.
3,Mediocre,The <blank> standard had been raised.
3,Mediocre,She had risen above her <blank> beginnings.
3,Mediocre,The <blank> attempt had been better than nothing.
3,Melodious,She had a <blank> voice that filled the hall.
3,Melodious,The <blank> tune had stayed in her head.
3,Melodious,His <blank> speech had been a pleasure to hear.
3,Melodious,The <blank> birdsong had woken her.
3,Melodious,She had found the <blank> quality soothing.
3,Melodious,The <blank> harmony had been perfect.
