level,word,sentence
4,plagiarise,It is wrong to _____ other people's writing during the activity.
4,plagiarise,It is wrong to _____ other people's writing without credit.
4,plagiarise,The student was caught trying to _____ an essay from the internet.
4,plagiarise,She learned that to _____ someone's work is dishonest.
4,plagiarise,The teacher explained that to _____ is a form of cheating.
4,plagiarise,They had to _____ the rope before crossing in the library.
4,plagiarise,The school had strict rules against students who _____.
4,plagiarise,She was warned not to _____ any content in her research project.
4,plagiarise,The consequences of trying to _____ were severe during the discussion.
4,plagiarise,His decision to _____ showed a lack of integrity.
4,plagiarize,The student was caught trying to _____ an essay.
4,plagiarize,It is wrong to _____ other people's writing without credit.
4,plagiarize,The student was caught trying to _____ an essay from the internet.
4,plagiarize,She learned that to _____ someone's work is dishonest.
4,plagiarize,The teacher explained that to _____ is a form of cheating.
4,plagiarize,The teacher asked the class to _____ the rule.
4,plagiarize,The school had strict rules against students who _____.
4,plagiarize,She was warned not to _____ any content in her research project.
4,plagiarize,The consequences of trying to _____ were severe in the exercise.
4,plagiarize,His decision to _____ showed a lack of integrity.
4,pleasurable,Reading was a _____ way to spend the afternoon.
4,pleasurable,She found the _____ experience of swimming very relaxing.
4,pleasurable,The _____ walk through the park lifted her spirits.
4,pleasurable,His _____ hobby of painting brought him great joy.
4,pleasurable,The _____ meal was enjoyed by everyone at the table.
4,pleasurable,She described the _____ feeling of finishing her exams.
4,pleasurable,The _____ music made the journey more enjoyable in the story.
4,pleasurable,His _____ conversation with friends made the time pass quickly.
4,pleasurable,The _____ activity was something she looked forward to each week.
4,pleasurable,She found the _____ task of gardening very satisfying.
4,polarity,There was a clear _____ between the two political parties.
4,polarity,The _____ of opinions created tension in the discussion.
4,polarity,She noticed the _____ between her parents' views on the topic.
4,polarity,The _____ in the classroom showed divided opinions during the task.
4,polarity,His views created a _____ with those of his classmates.
4,polarity,The _____ between the two groups was obvious in the practice session.
4,polarity,She studied the _____ of magnetic fields in science class.
4,polarity,The _____ of the debate made compromise difficult in the long term.
4,polarity,His position created a clear _____ with the opposing side.
4,polarity,The _____ between their beliefs was too great to bridge.
4,pomposity,His _____ made him unpopular with his colleagues during the lesson.
4,pomposity,The _____ of his speech was off-putting to the audience.
4,pomposity,She found his _____ irritating and unnecessary at school.
4,pomposity,The _____ with which he spoke suggested he thought himself superior.
4,pomposity,His _____ was evident in every word he said.
4,pomposity,The _____ of his manner made others avoid him.
4,pomposity,She couldn't stand the _____ of his self-important attitude.
4,pomposity,The _____ in his voice was clear to everyone listening.
4,pomposity,His _____ prevented him from making real friends during the activity.
4,pomposity,The _____ of his behaviour was matched only by his arrogance.
4,precedent,The court decision set an important _____ in the library.
4,precedent,The court decision set an important _____ for future cases.
4,precedent,She researched the _____ before making her argument during the discussion.
4,precedent,The _____ established a new way of handling such situations.
4,precedent,His actions created a _____ that others would follow.
4,precedent,The _____ from the previous year guided their decision.
4,precedent,She cited the _____ to support her point of view.
4,precedent,The _____ showed how similar cases had been handled.
4,precedent,His success set a _____ for other students to aim for.
4,precedent,The _____ was important in determining the outcome in the exercise.
4,precipitate,The argument seemed to _____ the end of their friendship.
4,precipitate,His careless words would _____ a crisis in the story.
4,precipitate,The decision might _____ unexpected consequences during the task.
4,precipitate,She didn't want to _____ a conflict with her comment.
4,precipitate,The news would _____ a series of events in the practice session.
4,precipitate,His actions could _____ a major problem in class.
4,precipitate,The change would _____ a complete transformation during the lesson.
4,precipitate,She feared her question might _____ an argument at school.
4,precipitate,The announcement would _____ widespread discussion during the activity.
4,precipitate,His mistake could _____ serious trouble in the library.
4,precipitous,The _____ cliff made climbing dangerous during the discussion.
4,precipitous,She was careful near the _____ drop at the edge.
4,precipitous,The _____ slope was difficult to descend safely in the exercise.
4,precipitous,His _____ fall from grace surprised everyone in the story.
4,precipitous,The _____ path required careful navigation during the task.
4,precipitous,She avoided the _____ edge of the mountain in the practice session.
4,precipitous,The _____ decline in sales worried the company in class.
4,precipitous,The team used a _____ approach before the exam.
4,precipitous,The _____ terrain made the hike challenging during the lesson.
4,precipitous,She was warned about the _____ nature of the path.
4,precocious,The _____ child could read at age three at school.
4,precocious,Her _____ talent for music was evident from an early age.
4,precocious,The _____ student was already studying advanced topics during the activity.
4,precocious,His _____ understanding of mathematics impressed his teachers in the library.
4,precocious,The _____ young artist's work was displayed in a gallery.
4,precocious,"She showed _____ ability in languages, speaking three by age ten."
4,precocious,The _____ child's questions were surprisingly sophisticated during the discussion.
4,precocious,His _____ development meant he skipped a year at school.
